ticket_id,date,customer_id,product,description,status,true_criticality,true_category
212071,2025-03-26 08:29:56,aef2b3d0-8b3a-4621-80a5-de8eb7e57fe8,Account Management System,Noticed login attempt from unknown location,New,Low,Security Concern
406265,2025-03-24 12:05:56,a886ff16-0741-4121-89f8-4c578dd53ffd,Account Management System,Request for biometric authentication for web portal,New,Medium,Feature Request
393457,2025-03-04 11:39:56,9ee83fc3-fe12-4aa8-83e3-456c025f7065,Mobile Banking App,App crashes when trying to view transaction history. Charge behavior dog long wonder catch.,New,Medium,App Performance
815804,2025-02-27 10:54:56,31eeb8fa-ea5d-4ed3-a76a-8fc3e8cfd9bb,Account Management System,Unable to view my account balance and transactions,New,Medium,Account Access
32514,2025-03-08 04:52:56,5e9301cc-87d0-4510-bd85-1872335445ca,Investment Dashboard,Scheduled payment not executed on time,New,High,Transaction Error
675271,2025-03-11 12:36:56,62715aae-63f9-40a4-93a3-635d6c3e66b8,Bill Payment Service,Authentication fails every time I try to access my account. Manager above accept crime authority week speak.,New,Medium,Login Failure
649676,2025-03-09 16:16:56,f48dd581-364b-4674-a232-e2bb29ca54d0,Credit Card Portal,Payment failed but money was deducted from my account,Resolved,High,Transaction Error
898440,2025-03-17 20:48:56,c6ee4b21-9ef7-4093-9c57-0da2e42a2bb3,Web Portal,Getting 'Your account has been temporarily suspended' message,New,High,Account Access
799461,2025-03-22 12:21:56,cce7b3ad-a146-4e2a-a456-ac823ccad05e,Investment Dashboard,Session keeps timing out too quickly while using the service. Series side necessary.,New,Low,Account Access
182197,2025-03-04 19:12:56,76119b0c-9ef5-4616-824d-7a68932afb86,ATM Services,Suggestion to add spending analytics feature. Enjoy cost behind investment despite story.,Resolved,Medium,Feature Request
565756,2025-03-22 07:51:56,94f79ee4-e97c-48bd-a0c2-8474fc3243ef,ATM Services,Payment failed but money was deducted from my account,New,High,Transaction Error
491749,2025-03-03 22:25:56,49cbd53c-02a8-4652-894a-5745cee3ce48,Loan Application System,Incorrect interest calculation on my savings account,New,Medium,Data Discrepancy
203094,2025-03-21 08:27:56,8c877b0b-2cd8-4fee-a8a6-cc548970b40b,Mobile Banking App,Scheduled payment not executed on time. That stuff near attack financial.,Resolved,High,Transaction Error
537230,2025-03-23 13:39:56,0566e705-a7c1-4611-9aa9-3c00a59e6f0a,Mobile Banking App,Extremely slow loading times for all screens,New,Medium,App Performance
133801,2025-03-18 16:59:56,5217b2b6-4ed1-4aa1-8e11-d3063944d14a,Bill Payment Service,Statement shows transactions I didn't make,New,Medium,Data Discrepancy
865755,2025-02-25 11:39:56,61eff571-696a-46ba-b2a2-a6b5e0adefb4,Web Portal,Session keeps timing out too quickly while using the service,New,Low,Account Access
663121,2025-03-11 11:44:56,6d242036-76c0-4b35-b1e7-9cd9cfba52d1,Bill Payment Service,Payment failed but money was deducted from my account,Resolved,High,Transaction Error
220144,2025-03-03 12:24:56,aa7c97fd-73ab-41dc-b53f-319a286e2d19,Account Management System,Account locked after multiple login attempts,In Progress,Medium,Account Access
95310,2025-03-09 01:15:56,4ec6a0f8-fe5f-4300-a8bf-98e6a4f79a2e,ATM Services,Session keeps timing out too quickly while using the service,New,Low,Account Access
989259,2025-03-14 11:45:56,9c4eadc1-fc0d-4532-960c-d8d941e2bae9,Account Management System,Biometric login not working on my device. Model agree especially almost spring data last.,New,High,Login Failure
36349,2025-03-17 05:39:56,9f429dba-25b4-4a1e-ac1c-501e9b0cb14f,Web Portal,Authentication fails every time I try to access my account,New,Low,Login Failure
614964,2025-03-19 05:34:56,42cc19b6-493f-471f-ae54-52d9df6b0ab7,Account Management System,Concerned about the security of my banking data,New,Medium,Security Concern
808961,2025-03-26 04:21:56,15e4b525-3b24-4aa2-ae76-41fd12569c2a,Mobile Banking App,Charts and graphs not displaying correctly in investment dashboard,New,Low,App Performance
619072,2025-03-06 10:24:56,fda9a1b5-3c79-4890-bd28-f5b3162f2b68,Mobile Banking App,Balance shown in app doesn't match my actual account balance. Anything someone degree million piece maybe but run.,New,Low,Data Discrepancy
686140,2025-03-20 01:18:56,4f5f0c23-c7ae-4658-898e-5eb33dcc2c52,Web Portal,Would like to receive push notifications for large transactions,New,Low,Feature Request
996078,2025-03-15 18:31:56,a2ba724d-c9a2-45a9-a2b2-aeb48d50f8be,Bill Payment Service,Authentication fails every time I try to access my account,New,High,Login Failure
700855,2025-03-13 04:15:56,0c2acd40-436b-4d48-9549-b1231669c330,Web Portal,Would like to receive push notifications for large transactions,New,High,Feature Request
238010,2025-03-03 16:51:56,fa4795f3-c419-4d74-98b3-1dc450bdbe3f,Bill Payment Service,Noticed login attempt from unknown location,New,Low,Security Concern
360934,2025-03-05 22:38:56,a0ea2e1d-0421-46b6-9c77-82660fb228c0,Bill Payment Service,Would like to receive push notifications for large transactions,New,High,Feature Request
89632,2025-02-28 15:15:56,f840be03-233d-4a55-accb-7ce429966728,Mobile Banking App,Statement shows transactions I didn't make,New,Medium,Data Discrepancy
322720,2025-03-26 19:52:56,f5ceee0f-8b6e-4be6-92c8-8f0db847fdb9,ATM Services,Credit score displayed is different from what other services show. Record leg news where sound.,New,Low,Data Discrepancy
346303,2025-03-14 06:25:56,d9054675-c683-49aa-8188-244ba3d7b1c6,Mobile Banking App,Account locked after multiple login attempts. Support story explain door specific most.,New,Low,Account Access
670351,2025-02-26 20:23:56,a9abb25a-439d-4e52-916a-7da7ff4ad892,Bill Payment Service,Received suspicious email claiming to be from the bank,New,Medium,Security Concern
852124,2025-03-17 07:08:56,80c11e05-a293-4321-92b9-a712167ba1d0,ATM Services,Charts and graphs not displaying correctly in investment dashboard,In Progress,High,App Performance
219657,2025-02-27 04:26:56,1dbeecba-9168-4dbf-889f-577a2a048989,Bill Payment Service,Noticed login attempt from unknown location,In Progress,High,Security Concern
738008,2025-03-11 07:33:56,4bc114b1-6499-40d9-bb73-41b726f09169,Investment Dashboard,International transfer showing incorrect exchange rate. Water note town eight effort.,New,Medium,Transaction Error
593836,2025-03-15 13:24:56,a177c909-aac5-4d18-9370-4a1cf3a348dc,Mobile Banking App,Unable to log in to mobile banking app with correct credentials,New,Medium,Login Failure
85466,2025-03-10 11:53:56,be340c2c-b7e4-4e0c-8ab2-24ed19071725,Loan Application System,Duplicate transaction showing in my account history,In Progress,Medium,Transaction Error
496627,2025-03-26 01:54:56,84aadbf5-1b30-4465-b1a3-aa3b7f50fb3f,Account Management System,International transfer showing incorrect exchange rate. Condition he court note.,New,High,Transaction Error
850603,2025-03-13 07:34:56,0cb8a74e-4215-480e-90b3-b7d6774fbecb,Web Portal,Cannot upload documents for loan application,New,Medium,App Performance
385778,2025-03-16 13:14:56,5b526e7e-3ba5-425a-b36a-bf8bbbf11c49,Bill Payment Service,Extremely slow loading times for all screens,New,Medium,App Performance
734629,2025-03-08 05:20:56,e8413e37-7c45-41ab-a14f-bdc457a57872,Investment Dashboard,Not receiving security alerts for login attempts,Resolved,Medium,Security Concern
268876,2025-03-05 21:18:56,96a014e1-02f7-4b1a-a0a7-1c09b7a362ac,Loan Application System,App freezes during fund transfers,New,High,App Performance
606287,2025-03-17 06:34:56,9670ee68-9c22-4135-ab96-92c274835bbc,Web Portal,Statement shows transactions I didn't make,In Progress,Low,Data Discrepancy
11122,2025-03-01 17:39:56,37dcce60-af3c-4f1b-ace9-82d8c07a3aed,ATM Services,Duplicate transaction showing in my account history,Resolved,High,Transaction Error
134241,2025-03-25 00:54:56,b233b646-404d-4373-96d9-c543468af7d2,Bill Payment Service,Not receiving security alerts for login attempts,New,Medium,Security Concern
747336,2025-03-22 03:37:56,f936e171-001c-4200-9205-62e7a8f35af1,Mobile Banking App,Received suspicious email claiming to be from the bank,New,Low,Security Concern
96682,2025-03-18 04:24:56,30e347d0-e0de-48eb-a695-563474685d9f,ATM Services,Unable to view my account balance and transactions,New,High,Account Access
744618,2025-03-16 08:24:56,fbdf38d8-39fb-413a-b238-2f7ed494e610,Account Management System,Balance shown in app doesn't match my actual account balance,New,Low,Data Discrepancy
876621,2025-03-18 19:43:56,cddac8ad-13cd-4aec-9cca-1d334ca17ae7,Loan Application System,Incorrect interest calculation on my savings account,In Progress,Medium,Data Discrepancy
660758,2025-03-06 01:02:56,8064a2ca-aebd-47df-8de0-3f3298c161f3,Investment Dashboard,App crashes when trying to view transaction history,New,Low,App Performance
302869,2025-02-27 22:42:56,8b0f7c78-69b0-4342-b378-4e07df2f6c56,ATM Services,Request for biometric authentication for web portal,New,Low,Feature Request
82468,2025-03-06 19:20:56,07764559-f160-41a2-ab79-124a89c1fdfa,Loan Application System,Payment failed but money was deducted from my account,New,High,Transaction Error
93427,2025-03-17 05:37:56,61066e84-9cb9-4969-8826-3cb1e08be217,Mobile Banking App,Transfer to external account stuck in 'processing' for 2 days,In Progress,Low,Transaction Error
162201,2025-03-03 14:18:56,40a282c8-52fa-453b-bf0b-6d3836df2007,Bill Payment Service,Duplicate transaction showing in my account history. Including nice source cold attention similar actually.,New,Medium,Transaction Error
524286,2025-02-28 09:56:56,fc5bb2e7-8302-4120-bc8a-78d93018203c,Loan Application System,Duplicate transaction showing in my account history,In Progress,Medium,Transaction Error
362704,2025-03-07 12:38:56,e1f9ce05-1fb6-4ecb-940f-16e2e1a9e937,Loan Application System,Not receiving security alerts for login attempts,Resolved,Medium,Security Concern
152948,2025-03-18 00:34:56,8c5419cc-20ab-41df-abcd-ec262627a0d3,Investment Dashboard,Transfer to external account stuck in 'processing' for 2 days,New,Medium,Transaction Error
562356,2025-03-12 14:05:56,f77bc741-aa8e-4b9e-94c2-41a4ed3be609,Bill Payment Service,International transfer showing incorrect exchange rate,New,Medium,Transaction Error
41268,2025-03-24 11:13:56,215c487b-6905-4f0b-84e2-b104aeeba60a,Loan Application System,App freezes during fund transfers,In Progress,Medium,App Performance
34251,2025-03-03 16:18:56,d40320cd-d5e8-4588-b96a-df9a49b4eb46,Web Portal,Duplicate transaction showing in my account history. Week suddenly cause center politics author.,Resolved,High,Transaction Error
655620,2025-03-17 12:53:56,fb575fb6-5a74-4f66-9f82-731b4bb0115f,Investment Dashboard,Noticed login attempt from unknown location,New,Low,Security Concern
295458,2025-03-11 13:32:56,2bca5a48-1037-4bad-bd7b-d4c148aed7ed,Loan Application System,Scheduled payment not executed on time,Resolved,Low,Transaction Error
183950,2025-03-15 18:29:56,8c192875-a8b7-4b8e-ad56-6778ae0ba857,Web Portal,Duplicate transaction showing in my account history. Soldier since suddenly tell gas name.,New,Low,Transaction Error
40813,2025-03-12 01:42:56,96987875-efeb-4338-8ad8-d529b9d8cf02,Account Management System,Received suspicious email claiming to be from the bank. Son the head allow fish.,In Progress,Medium,Security Concern
240238,2025-03-12 08:05:56,b3c37596-8a07-482b-a366-fc1a6123f125,Web Portal,Not receiving security alerts for login attempts,In Progress,Low,Security Concern
751039,2025-03-19 19:37:56,6ebc645d-3bd2-468c-a376-e2dc95b11b47,Investment Dashboard,Biometric login not working on my device,New,Medium,Login Failure
190468,2025-03-25 05:34:56,f0374312-8ff5-4575-bcb2-985fdc2ded0e,Bill Payment Service,Not receiving security alerts for login attempts. Capital crime conference entire a court plan arrive.,Resolved,Low,Security Concern
244611,2025-03-24 16:37:56,9d25702c-7091-4b3c-a10a-f1361ae18df6,Investment Dashboard,Incorrect interest calculation on my savings account,New,Medium,Data Discrepancy
716765,2025-03-12 23:57:56,3dfa03b0-316e-4a92-bb8a-be590176ca63,Mobile Banking App,Payment failed but money was deducted from my account. Simply customer they world.,New,High,Transaction Error
468053,2025-03-02 10:47:56,85dcba57-4ff2-4928-a976-0f9907f675bc,Web Portal,Authentication fails every time I try to access my account,New,Medium,Login Failure
581142,2025-02-27 23:08:56,d9ef10bd-e962-40a0-aef4-820b604ae698,Mobile Banking App,Account locked after multiple login attempts,New,Low,Account Access
790784,2025-03-06 08:41:56,30f72bdc-a811-46b4-83db-11b70f642013,Account Management System,Suggestion to add spending analytics feature,New,Low,Feature Request
305345,2025-03-04 04:39:56,bd837389-bf67-4c76-886e-d2098c8ee4ac,Credit Card Portal,Getting 'Invalid username or password' despite using correct details,New,High,Login Failure
586958,2025-03-15 12:55:56,bd7a4ffd-05ee-45f5-99f5-83002f37914d,Bill Payment Service,Need to report potential phishing attempt targeting bank customers. Stock or future suddenly.,New,High,Security Concern
23965,2025-03-26 21:05:56,8e4f5002-d4b6-4632-9356-481d6b3efc41,Bill Payment Service,Suggestion to add spending analytics feature. Mrs less father.,New,High,Feature Request
111750,2025-03-12 20:44:56,4c0ece8c-04dd-4aba-bbe4-9460e3e641fa,Mobile Banking App,Would like to receive push notifications for large transactions. Beautiful support feel street husband suggest.,New,Low,Feature Request
945507,2025-03-04 21:52:56,687bd66c-2545-4b44-a694-dd4e2670d56f,Credit Card Portal,Two-factor authentication not sending verification code,New,Low,Login Failure
413500,2025-03-12 09:18:56,08f2b52a-0493-4cf7-9d19-c17d4201894f,Loan Application System,International transfer showing incorrect exchange rate,New,Medium,Transaction Error
497716,2025-03-12 05:42:56,b06a9426-78ae-46f1-be1e-c8fe17d485ea,Credit Card Portal,Need dark mode for the mobile app,In Progress,Low,Feature Request
20701,2025-03-16 10:51:56,85de5678-9372-4e40-9e92-096154c357a2,Credit Card Portal,Authentication fails every time I try to access my account. Reach see almost person.,New,Low,Login Failure
620192,2025-02-27 10:59:56,dc64ef4d-5038-4067-b685-528db3b0c74f,Web Portal,Duplicate transaction showing in my account history,In Progress,Medium,Transaction Error
721600,2025-03-01 23:27:56,6ea89023-8123-41bf-b488-49ca2ea180ef,Account Management System,App crashes when trying to view transaction history,In Progress,Low,App Performance
772667,2025-02-25 06:50:56,5782fd38-a20f-419f-9b81-2728179cb4fc,Credit Card Portal,Account locked after multiple login attempts,New,Medium,Account Access
618962,2025-03-26 13:28:56,9e659973-5e36-495c-9a76-85c3f1428eab,Mobile Banking App,Scheduled payment not executed on time,New,High,Transaction Error
193720,2025-03-05 03:47:56,5355bb2a-a4f5-4024-a017-e16cd85daabe,Bill Payment Service,Statement shows transactions I didn't make. Book decision television course feeling.,New,High,Data Discrepancy
567958,2025-03-24 20:09:56,f98a9733-1c2d-4a90-8181-58c5179124c3,Web Portal,Incorrect interest calculation on my savings account. None election road mission moment.,New,Medium,Data Discrepancy
275788,2025-03-10 19:59:56,dc8de012-cf5c-43fb-a987-df7daed6e698,ATM Services,Charts and graphs not displaying correctly in investment dashboard,In Progress,Low,App Performance
645167,2025-02-28 06:24:56,521dbdf3-fa0a-43cd-9d6b-9c53d4a13fe0,Loan Application System,Incorrect interest calculation on my savings account,New,Medium,Data Discrepancy
280237,2025-03-10 18:00:56,9cd48a70-96a6-4869-824d-de414de838c5,Credit Card Portal,Statement shows transactions I didn't make,In Progress,High,Data Discrepancy
462148,2025-03-12 17:15:56,bc700cb3-2934-459d-a5cd-1ccdbbbb59df,ATM Services,Suggestion to add spending analytics feature. Month population floor value child partner.,In Progress,Low,Feature Request
717614,2025-03-04 12:08:56,0c6d0eaa-0954-4d68-8e2e-5781e3a6a322,Web Portal,Balance shown in app doesn't match my actual account balance,New,Medium,Data Discrepancy
801527,2025-03-10 17:23:56,7427d983-eba8-4add-8328-fb5fbc2a002b,Bill Payment Service,Scheduled payment not executed on time,Resolved,Medium,Transaction Error
413079,2025-03-24 18:10:56,064911ef-50b1-46d0-b98f-4ba16d608375,Credit Card Portal,Would like to receive push notifications for large transactions. Seem often when push.,New,Low,Feature Request
159587,2025-03-03 07:04:56,72f09ae3-3c16-47a6-a0ef-d992196c5b8f,Account Management System,Would like to receive push notifications for large transactions. Lot statement identify specific final science.,Resolved,Medium,Feature Request
657316,2025-02-25 08:43:56,95fc5ec3-3dce-46cb-94b9-ba4f7e57ea61,Loan Application System,Biometric login not working on my device. Investment oil deal mouth.,In Progress,Medium,Login Failure
151713,2025-03-02 02:06:56,c72a68ef-6563-4511-a913-58110e9b785c,Loan Application System,Authentication fails every time I try to access my account,New,Low,Login Failure
718679,2025-03-24 16:11:56,98b51372-6245-4c05-9896-def6648ec3cb,Mobile Banking App,Suggestion to add spending analytics feature,New,High,Feature Request
836816,2025-03-07 14:50:56,f1e61135-5fe9-4c5e-b05f-f5abc5e84b2e,Mobile Banking App,Suggestion to add spending analytics feature,New,Medium,Feature Request
577092,2025-03-12 19:35:56,66d67043-06ca-4725-9c47-fe983da995c9,Web Portal,Transfer to external account stuck in 'processing' for 2 days,In Progress,High,Transaction Error
935496,2025-03-04 10:35:56,42a534af-bf37-416d-88c0-8d6e7eeca3f4,Investment Dashboard,App crashes when trying to view transaction history. Impact green of author check.,New,Low,App Performance
21471,2025-02-27 07:47:56,f8d1598c-bf43-4ca7-9aed-06c0de323840,Web Portal,Incorrect interest calculation on my savings account. Few make in on.,Resolved,Medium,Data Discrepancy
901945,2025-03-21 19:22:56,0622ff83-d9ce-4529-ba52-5e2c06f0f6de,Credit Card Portal,Need to report potential phishing attempt targeting bank customers,New,High,Security Concern
663631,2025-03-01 01:51:56,862ad92c-56eb-4f0f-a955-6af1db838a9f,Account Management System,Balance shown in app doesn't match my actual account balance. Worker forward hope population radio.,New,Medium,Data Discrepancy
796114,2025-03-11 13:25:56,935fdf36-6142-4e25-a561-3aec542a451c,Web Portal,Extremely slow loading times for all screens,In Progress,High,App Performance
286552,2025-03-08 06:45:56,355bbfb4-9a9f-4cf7-9b1c-6ac72cfae49d,Credit Card Portal,Not receiving security alerts for login attempts. Ahead old speak quality.,Resolved,Medium,Security Concern
927023,2025-03-10 03:48:56,6ea31be4-65bb-4f23-95cc-59d36ec5b9f3,ATM Services,Unable to log in to atm services with correct credentials,New,Low,Login Failure
113952,2025-03-14 18:33:56,8401db74-9867-461a-a87c-66aaa205bdeb,Investment Dashboard,Would like to receive push notifications for large transactions,New,High,Feature Request
739135,2025-02-27 03:01:56,fa9a6633-fb79-401f-aee5-8df1f2c9b62e,Mobile Banking App,Statement shows transactions I didn't make,New,Medium,Data Discrepancy
234104,2025-03-08 00:27:56,c7077400-7aaf-426f-ab38-68e110995e58,Investment Dashboard,Charts and graphs not displaying correctly in investment dashboard. Financial effect soldier she surface.,Resolved,Medium,App Performance
604480,2025-03-08 20:29:56,0f25ef76-303a-480a-b363-b583a0dc7f4f,Loan Application System,Session keeps timing out too quickly while using the service,New,Medium,Account Access
846586,2025-03-10 22:47:56,397d39f5-1612-4301-b898-d945538cdf58,Web Portal,Transfer to external account stuck in 'processing' for 2 days,In Progress,Medium,Transaction Error
135816,2025-03-05 03:03:56,0201218a-c138-4810-be2b-a4744c149694,Bill Payment Service,Noticed login attempt from unknown location,In Progress,High,Security Concern
485151,2025-03-15 06:04:56,693d5042-51b3-488e-a4d8-adf61ee7e3af,Account Management System,App crashes when trying to view transaction history,In Progress,Medium,App Performance
849667,2025-03-05 08:13:56,e4a253c4-de03-449b-9461-c65ce2cd9c30,Investment Dashboard,Account locked after multiple login attempts. However ago meet system soon approach perform.,New,High,Account Access
8892,2025-03-20 11:44:56,eccadfcd-3c38-4949-81fa-27cc89de047a,Account Management System,Getting 'Your account has been temporarily suspended' message. Any level say factor several nature both.,New,Medium,Account Access
583553,2025-02-28 08:22:56,6f3eaa30-9877-4838-9fa8-717fc3aa0e56,Investment Dashboard,Cannot reset password through the forgot password option. Whole seat herself federal arm.,New,Medium,Account Access
12623,2025-03-20 00:52:56,1b52e2c5-7903-40ab-a456-f1055ab1e0ad,Web Portal,Unable to view my account balance and transactions. Dark value prove.,New,High,Account Access
390106,2025-03-25 03:09:56,d96ee20c-8ef4-4027-85ae-28e92df2ddd4,Bill Payment Service,Authentication fails every time I try to access my account,New,Medium,Login Failure
968249,2025-03-06 05:11:56,ddaa128e-d6f6-4248-a1fb-06c6cb112d6e,Loan Application System,Need to report potential phishing attempt targeting bank customers. Range their national continue.,Resolved,Low,Security Concern
1835,2025-03-11 17:25:56,5bd4c5b9-7adc-4bf0-9055-5bf24540dc01,Loan Application System,Account locked after multiple login attempts. Then feel away minute gun according policy.,New,Medium,Account Access
185449,2025-03-21 16:51:56,b52f1c0c-a9fa-4b3c-b410-0cee3477984e,Mobile Banking App,International transfer showing incorrect exchange rate,Resolved,Medium,Transaction Error
927697,2025-03-22 08:57:56,100f0b2f-f9dc-4876-8880-f4564d353ec7,Mobile Banking App,Concerned about the security of my banking data,New,Low,Security Concern
328437,2025-03-07 11:05:56,8c5ce427-5727-4790-b71a-e6256ee31369,Investment Dashboard,Unable to log in to investment dashboard with correct credentials. Leader stage several space.,In Progress,High,Login Failure
343422,2025-03-22 14:22:56,760e9334-2231-4fc0-916f-9fe7710b3bd1,Credit Card Portal,Biometric login not working on my device,Resolved,Medium,Login Failure
570941,2025-03-01 09:38:56,7a69c4c2-b323-4244-baf3-0489f336b418,Investment Dashboard,Received suspicious email claiming to be from the bank,In Progress,Medium,Security Concern
129435,2025-03-23 16:16:56,447e6fc3-609e-429b-80ed-28c517dcf513,Bill Payment Service,Would like an option to categorize transactions automatically,New,Medium,Feature Request
771761,2025-03-22 05:21:56,3738903f-cc0a-4ad5-a059-574d8c76a7ae,Account Management System,Getting 'Invalid username or password' despite using correct details,New,Medium,Login Failure
40432,2025-03-17 18:26:56,1ebe2e6f-faaa-4d80-9919-8b7dfa38d647,Investment Dashboard,Need dark mode for the mobile app,New,Low,Feature Request
712820,2025-03-08 11:07:56,642f1a5b-2c4b-4964-b69b-40e7379b3288,Account Management System,Getting 'Invalid username or password' despite using correct details. Pass nothing health.,New,Medium,Login Failure
976444,2025-03-26 20:49:56,b56bb7d9-2718-4d40-9dc3-05c3e4363723,Web Portal,Statement shows transactions I didn't make. Because thought other understand.,New,Low,Data Discrepancy
844803,2025-03-26 19:13:56,95212985-a9b2-4f96-b372-5c3644493792,Loan Application System,Account locked after multiple login attempts,New,Medium,Account Access
920032,2025-03-20 14:53:56,833f22e7-b3fc-40d8-b791-8d532d2fa340,Loan Application System,Need to report potential phishing attempt targeting bank customers,In Progress,Medium,Security Concern
806486,2025-03-22 09:29:56,1f8b96e4-7cd2-498e-9bfe-bf0c0ee3d1e9,Investment Dashboard,Biometric login not working on my device. Fact call gun until.,New,Medium,Login Failure
209416,2025-02-26 15:52:56,caedd031-9d10-4717-a43f-0bb846aaa5f4,Investment Dashboard,International transfer showing incorrect exchange rate,New,High,Transaction Error
207411,2025-03-07 12:42:56,97ebc657-b664-4252-99ac-f392b0239071,Web Portal,Payment failed but money was deducted from my account,New,High,Transaction Error
58575,2025-03-13 08:20:56,c8547438-8ec9-46e2-8b34-045d54fff142,Bill Payment Service,Session keeps timing out too quickly while using the service,In Progress,Low,Account Access
188228,2025-03-18 23:33:56,ead44d74-6744-45b9-a80a-540f7235ef8c,Credit Card Portal,App crashes when trying to view transaction history. Outside budget morning indeed full camera this.,New,Low,App Performance
647654,2025-02-27 21:07:56,28d6d17c-b86e-4b5d-967e-8647f636ed44,ATM Services,Account locked after multiple login attempts. Audience population involve medical.,In Progress,High,Account Access
506248,2025-03-23 10:12:56,a42cce62-78c2-4cf0-91b6-c1cb751e2a7a,Credit Card Portal,Authentication fails every time I try to access my account,New,High,Login Failure
924393,2025-03-10 14:17:56,72df1004-af62-44f0-a098-109dfaa29509,Investment Dashboard,Cannot upload documents for loan application. Affect whose dinner pick officer across.,New,Medium,App Performance
778107,2025-03-09 18:51:56,c3ee3f4c-9ddb-47cf-8eaa-9cf1efe80add,Credit Card Portal,Transfer to external account stuck in 'processing' for 2 days,New,Low,Transaction Error
973231,2025-03-05 16:23:56,11283392-9f80-4118-8739-820083910378,Credit Card Portal,Two-factor authentication not sending verification code,New,Low,Login Failure
56354,2025-02-26 10:31:56,48ca8797-95d5-4ea1-8ab2-aab7421106e6,Mobile Banking App,Charts and graphs not displaying correctly in investment dashboard. Card boy point girl three Congress program.,Resolved,High,App Performance
525077,2025-03-24 01:45:56,454680a4-adaf-4ff5-be75-cc3c0be0d50a,Credit Card Portal,App crashes when trying to view transaction history. Increase prepare lose two mother.,In Progress,Low,App Performance
457922,2025-03-18 14:06:56,7eb48fd6-79da-4551-8236-57c38735208c,Web Portal,Request for biometric authentication for web portal,New,High,Feature Request
395831,2025-03-18 18:26:56,00bd58b5-8b0c-47e7-9b2a-442092155c45,Loan Application System,Extremely slow loading times for all screens. Wear fall deal test.,New,Medium,App Performance
151437,2025-03-15 00:12:56,f6751c2a-fedb-4b84-9a30-261a3c3e2d97,ATM Services,Request for biometric authentication for web portal,New,Medium,Feature Request
181794,2025-03-04 18:32:56,794ff16c-2ce3-4bea-8216-cf7b1ab95694,Credit Card Portal,Payment failed but money was deducted from my account,Resolved,High,Transaction Error
353362,2025-03-02 15:32:56,3da7a79c-853a-41a9-ae9b-0e8ae49ad17c,Web Portal,App crashes when trying to view transaction history,New,Low,App Performance
560431,2025-03-11 02:48:56,dbebaf3f-4042-4548-b2e1-2bb027c47ada,Web Portal,Noticed login attempt from unknown location,New,High,Security Concern
988889,2025-03-13 17:38:56,81be14e3-9905-4875-b761-9820158955c7,Account Management System,Need dark mode for the mobile app,New,Low,Feature Request
420948,2025-03-10 03:20:56,761862db-3bdc-4a02-9319-6738a5ef1dcd,ATM Services,Incorrect interest calculation on my savings account,New,Medium,Data Discrepancy
904219,2025-03-12 13:27:56,f2e72d5f-74c6-46f0-b7eb-c2ec3ef8753b,Credit Card Portal,Account locked after multiple login attempts,Resolved,High,Account Access
953746,2025-03-06 14:48:56,01da51b7-e77b-4ff7-96e5-c776b9c4cb80,Credit Card Portal,Scheduled payment not executed on time. Me low him party radio last little.,In Progress,Low,Transaction Error
567383,2025-03-06 11:24:56,2e79e2c0-0d24-4828-911c-2b4053a5f844,Bill Payment Service,App freezes during fund transfers. Although group detail act common edge traditional.,In Progress,Low,App Performance
108156,2025-03-27 00:56:56,addffa62-95ed-4df3-9867-29f8d6037f21,Bill Payment Service,Not receiving security alerts for login attempts,New,Medium,Security Concern
631241,2025-03-11 16:27:56,c1fd5520-3c58-44a0-8f97-d00246a9ab4e,Loan Application System,Unable to view my account balance and transactions. Arm risk where be your simply through.,New,Medium,Account Access
958517,2025-03-10 03:17:56,a9683a55-0896-40d2-a6c6-201eb0242f4e,Loan Application System,Charts and graphs not displaying correctly in investment dashboard,In Progress,Low,App Performance
158253,2025-03-14 01:34:56,45ab9b60-7877-4cea-ac56-78b73428d3cd,Credit Card Portal,Need to report potential phishing attempt targeting bank customers,New,Low,Security Concern
945000,2025-03-15 18:26:56,230bc447-a5e2-4e47-8ca8-fc9fc4aa8e0c,Investment Dashboard,Unable to view my account balance and transactions,New,Low,Account Access
459310,2025-03-23 09:35:56,24469f5a-2580-42e9-b12f-f4d27a2636e4,ATM Services,Cannot upload documents for loan application,In Progress,High,App Performance
638164,2025-03-06 14:45:56,1e170673-8397-4d48-9f0e-738689025390,Credit Card Portal,App freezes during fund transfers,New,Low,App Performance
305636,2025-03-03 14:43:56,a7bf6f52-c057-46bf-a219-4196da4da4f9,Account Management System,Unable to view my account balance and transactions. Hospital direction program beyond sister worker modern.,Resolved,Low,Account Access
798951,2025-02-27 15:07:56,766f447c-3d61-41d9-8a48-e241c060d8e0,ATM Services,Cannot upload documents for loan application,New,Medium,App Performance
193128,2025-03-22 00:59:56,7eab5173-0c54-4b61-9f5d-3b7dd5a051da,Account Management System,Statement shows transactions I didn't make,New,Low,Data Discrepancy
27181,2025-02-27 23:02:56,6c9f3fe5-d580-46c6-bc4a-68d3b82e1275,Bill Payment Service,International transfer showing incorrect exchange rate,Resolved,Medium,Transaction Error
685394,2025-03-23 04:49:56,3a2eab57-aeef-4ba6-8fc2-6f8817150a5d,Web Portal,Statement shows transactions I didn't make,In Progress,Low,Data Discrepancy
306345,2025-03-18 18:09:56,09a21f97-574c-4e71-863d-c8663ab9e5f9,Account Management System,Two-factor authentication not sending verification code. Positive his for attack difficult outside.,New,High,Login Failure
